stop_id,stop_name,stop_lat,stop_lon,mode,mode_folder
37720,O'Hagan Pl/Main St,-37.67298325,144.42864897,bus,4
37721,Bacchus Marsh Caravan Park/Main St,-37.67148499,144.42482361,bus,4
37722,Carey Cres/Halletts Way,-37.66951178,144.42277196,bus,4
3773,Chapman St/Hampshire Rd,-37.79397608,144.83074328,bus,4
37730,Johansen Pl/Albert,-37.65042522,144.43346214,bus,4
37731,Manning Bvd/Links Rd,-37.64557309,144.42954947,bus,4
37734,Johansen Pl/Albert,-37.6508082,144.43408362,bus,4
37738,Clifton Dr/Gisborne Rd,-37.66600289,144.43790187,bus,4
37739,Dickson St/Gisborne Rd,-37.66964488,144.43714175,bus,4
3774,Thorpe St/Hampshire Rd,-37.79220677,144.83106758,bus,4
37740,Main St/Gisborne Rd,-37.675013,144.43536981,bus,4
37742,Dickson St/Gisborne Rd,-37.66969595,144.43700396,bus,4
37743,Clifton Dr/Gisborne Rd,-37.66588239,144.43774731,bus,4
37747,Wittick St/Albert St,-37.65331997,144.43687592,bus,4
3775,Corio St/100 Hampshire Rd,-37.78997874,144.83143933,bus,4
37755,Carey Cres/Halletts Way,-37.66927139,144.42290497,bus,4
37757,Bank Pl/Princes Way,-38.13728505,145.85914031,bus,4
37759,Waddell Rd/Princes Way,-38.12095747,145.84374255,bus,4
37765,Smith St/Barkly St,-38.16064902,145.93243283,bus,4
37766,Warragul Station/Queen St,-38.16388346,145.93133549,bus,4
37770,Service Station/Brandy Creek Rd,-38.14666148,145.93734995,bus,4
37780,Warragul Country Club/Sutton St,-38.15106354,145.92590747,bus,4
37787,Percy St/Albert St,-38.16015953,145.93509949,bus,4
37790,Normanby St/Albert St,-38.16137661,145.94012698,bus,4
37791,Vision Australia/Burton St,-38.16131144,145.94489916,bus,4
37792,McNeil St/Burton St,-38.15822432,145.94535455,bus,4
37793,Pedersen Park/Burton St,-38.15691105,145.9466404,bus,4
37796,Baw Baw Council Depot/Normanby St,-38.15395753,145.94090775,bus,4
37797,MacArthur St/Sutton St,-38.15296166,145.93841126,bus,4
3783,Boreham St/Ardoyne St,-37.7986127,144.82513364,bus,4
3786,Whitty St/Monash St,-37.78899948,144.83552183,bus,4
3787,Donald St/Monash St,-37.78936387,144.83867936,bus,4
3788,Cornwall Rd/Monash St,-37.7896453,144.84124885,bus,4
3789,Norma St/Monash St,-37.79001244,144.84456534,bus,4
379,Station St/Darebin Rd,-37.76535976,145.01980581,bus,4
3790,Moama St/South Rd,-37.79114199,144.84867734,bus,4
3791,Beachley St/South Rd,-37.79148035,144.85141563,bus,4
3792,Rochester St/South Rd,-37.79183283,144.85443742,bus,4
3793,Melon St/South Rd,-37.79220174,144.85836725,bus,4
3798,Ashley St/Essex St,-37.79206425,144.86369713,bus,4
3799,Brunswick St/Essex St,-37.79234185,144.86608523,bus,4
38,Darebin St/Upper Heidelberg Rd,-37.75279265,145.05688146,bus,4
380,John Cain Memorial Park/Darebin Rd,-37.76582693,145.0245499,bus,4
3800,Palmerston St/Essex St,-37.79262125,144.86857551,bus,4
3801,Richelieu St/Essex St,-37.79286598,144.87064663,bus,4
3806,Elphinstone St/Essex St,-37.79319565,144.87343076,bus,4
38064,Fountain Gate SC/Overland Dr,-38.0196947,145.30307426,bus,4
38069,Tooradin Post Office/South Gippsland Hwy,-38.21372821,145.38097508,bus,4
3807,Argyle St/Essex St,-37.7933576,144.87491376,bus,4
38070,Tooradin Recreation Reserve/South Gippsland Hwy,-38.21062245,145.37729764,bus,4
38071,Bayview Rd/South Gippsland Hwy,-38.20708652,145.3731504,bus,4
38072,Bayview Rd/South Gippsland Hwy,-38.20727288,145.37489366,bus,4
38073,Evans St/South Gippsland Hwy,-38.21061865,145.37767463,bus,4
38074,Lyall St/South Gippsland Hwy,-38.21365485,145.38153638,bus,4
3808,Khartoum St/Essex St,-37.79409922,144.87856057,bus,4
3809,Barrett Reserve/Essex St,-37.79499701,144.88037462,bus,4
381,Grange Rd/Darebin Rd,-37.76613824,145.02699369,bus,4
3810,Liverpool St/Essex St,-37.79584848,144.88262158,bus,4
3811,Everard St/Essex St,-37.79612851,144.8856685,bus,4
3812,Sweetwater Creek Nature Reserve/Baden Powell Dr,-38.16414256,145.11281441,bus,4
3813,Moreland St/Hopkins St,-37.80073953,144.90719534,bus,4
3814,Sims St/Dynon Rd,-37.80152128,144.91366972,bus,4
3816,Canopus Dr/Polaris Dr,-37.7804512,145.16655759,bus,4
3817,Capricorn Ave/Polaris Dr,-37.78169897,145.16798018,bus,4
3820,Standring Cl/Hunt St,-37.78200676,145.17503531,bus,4
3821,Frederick Rise/Harold Keys Dr,-38.03093216,145.2961954,bus,4
3822,Ashrye Gld/Harold Keys Dr,-38.02963192,145.29477859,bus,4
3823,Benmara Crst/Harold Keys Dr,-38.02748473,145.29151304,bus,4
3824,Edgewood Cl/Harold Keys Dr,-38.02616229,145.28981207,bus,4
3825,Rochford Pl/Harold Keys Dr,-38.02807946,145.28841173,bus,4
3826,Grenfell Rise/Harold Keys Dr,-38.03045132,145.28791218,bus,4
3827,The Grove/Shrives Rd,-38.03059903,145.28444516,bus,4
3830,Willow Dr/Hallam Rd,-38.02456667,145.26945674,bus,4
3832,Pound Rd/Kilberry Bvd,-38.03157445,145.28089042,bus,4
38322,Childers St/Codrington St,-38.11178704,145.28510227,bus,4
38325,Ballarto Rd/South Gippsland Hwy,-38.12808508,145.29099563,bus,4
38327,Craig Rd/South Gippsland Hwy,-38.13264582,145.296012,bus,4
38328,Jennifer St/South Gippsland Hwy,-38.13437534,145.29844764,bus,4
38329,Devon Rd/South Gippsland Hwy,-38.14093845,145.30735516,bus,4
3833,Kilberry Valley PS/Kilberry Bvd,-38.03279365,145.27983648,bus,4
38330,Rawlins Rd/South Gippsland Hwy,-38.14523858,145.31309833,bus,4
38333,Baxter-Tooradin Rd/Fisheries Rd,-38.1978185,145.31098349,bus,4
38334,Ibis Way/Currawong Gr,-38.20658712,145.30912482,bus,4
38335,Peters St/Albatross Ct,-38.21198959,145.30756067,bus,4
38336,Reserve Way/Glenalva Pde,-38.21251414,145.31207152,bus,4
38337,Fishermans Dr/Warneet Rd,-38.21141894,145.33953147,bus,4
38338,Gilgandra St/Warneet Rd,-38.22025938,145.31613046,bus,4
38339,Iluka St/Kallara Rd,-38.22155217,145.31390741,bus,4
3834,Paydon Way/Warana Dr,-38.03280634,145.27762581,bus,4
38340,Balaka St/Kallara Rd,-38.2246793,145.31328687,bus,4
38366,Safety Beach Sailing Club/Marine Dr,-38.30890446,144.99411989,bus,4
3838,Hallam Rd/Warana Dr,-38.03141242,145.26862344,bus,4
384,Fellows St/Princess St,-37.80007399,145.0300434,bus,4
3844,Jeffrey St/Cairns Rd,-38.03805908,145.25494166,bus,4
3845,Hampton Park Sec Col/Cairns Rd,-38.03916793,145.25922252,bus,4
3846,Hawking Ave/Cairns Rd,-38.04027756,145.26295654,bus,4
3847,Hallam Rd/Cairns Rd,-38.04065445,145.26589891,bus,4
3848,Daniel St/Hunt St,-37.78429073,145.17470661,bus,4
3849,Melissa St/Daniel St,-37.78521248,145.17661435,bus,4
3850,Old Warrandyte Rd/Woodhouse Rd,-37.78682329,145.17820997,bus,4
38537,Safety Beach Sailing Club/Marine Dr,-38.30900902,144.99391115,bus,4
3855,Acacia St/Victoria St,-37.78593479,145.14381337,bus,4
3856,Domaine Dr/Victoria St,-37.7831659,145.14424601,bus,4
3857,George St/Victoria St,-37.78090041,145.14459789,bus,4
3858,Owens St/Victoria St,-37.77648742,145.1453554,bus,4
3859,King St/Victoria St,-37.7735239,145.14601984,bus,4
3860,Hillcroft Dr/Church Rd,-37.77116915,145.14070861,bus,4
3861,Mossdale Ct/The Grange,-37.76965561,145.14188181,bus,4
3862,Castlewood Pl/The Grange,-37.76882679,145.14533111,bus,4
3863,Peter Budge Ave/The Grange,-37.77151216,145.14932847,bus,4
3864,Rippon Ct/Wyena Way,-37.77387921,145.15832963,bus,4
3865,Browning Drive Reserve/Browning Dr,-37.77054071,145.16095555,bus,4
3866,Serpells Rd/Browning Dr,-37.768222,145.16194392,bus,4
38667,Cranbourne Park SC/Lyall St,-38.10956674,145.28486906,bus,4
38668,The Arcade/Craig Rd,-38.1335241,145.295056,bus,4
38669,Jennifer St/Craig Rd,-38.1362743,145.29454702,bus,4
3867,Browning Dr/Serpells Rd,-37.76740029,145.16241837,bus,4
38670,Botanic Gardens Retirement Village/Craig Rd,-38.13826976,145.29419249,bus,4
38671,Bandicoot Bvd/Craig Rd,-38.14161287,145.29355551,bus,4
38672,Saddleback Rd/Craig Rd,-38.14780508,145.2923956,bus,4
38673,Craig Rd/Finsbury Rd,-38.1569898,145.29127974,bus,4
38674,Cross Rd/Finsbury Rd,-38.15853714,145.30352431,bus,4
38675,31 Finsbury Rd,-38.15900621,145.30730268,bus,4
38676,23 Finsbury Rd,-38.1594432,145.31073943,bus,4
38677,11 Finsbury Rd,-38.15979001,145.31355056,bus,4
38678,Five Ways General Store/Finsbury Rd,-38.16033999,145.31796636,bus,4
3868,Thomas Hardy Dr/Shakespeare Dr,-37.76620076,145.16351519,bus,4
38680,Moores Rd/Clyde-Five Ways Rd,-38.14702405,145.32135337,bus,4
38681,Beechers Rd/Clyde-Five Ways Rd,-38.13720382,145.32342683,bus,4
38682,Clyde-Five Ways Rd/Berwick-Cranbourne Rd,-38.11850109,145.32445924,bus,4
38683,Oroya Gr/Railway Rd,-38.13211491,145.32994385,bus,4
38684,Clyde PS/Oroya Gr,-38.13253174,145.3263062,bus,4
38688,Warneet Rd/Blind Bight Rd,-38.21079896,145.34412558,bus,4
38689,Harbour Way/Anchorage Dr,-38.21381993,145.34299487,bus,4
3869,Dickens Cl/Thomas Hardy Dr,-37.76497385,145.16516892,bus,4
38690,Seagull Cl/Anchorage Dr,-38.21464082,145.34177693,bus,4
38691,Albatross Cl/Fishermans Dr,-38.21435091,145.33848253,bus,4
38692,Prion Cl/Fishermans Dr,-38.21295624,145.33990772,bus,4
38693,Rigby St/Balaka St,-38.22552045,145.31099411,bus,4
38694,Warneet General Store/Culgoa St,-38.22422405,145.30857946,bus,4
38695,Gilgandra St/Warneet Rd,-38.22010886,145.3163167,bus,4
38696,Prion Cl/Fishermans Dr,-38.21293245,145.34013669,bus,4
38697,Albatross Cl/Fishermans Dr,-38.21428979,145.33862099,bus,4
38698,Seagull Cl/Anchorage Dr,-38.21402824,145.34243046,bus,4
38699,Warneet Rd/Blind Bight Rd,-38.21084207,145.34398755,bus,4
387,Hawker St/Oriel Rd,-37.76008881,145.03709817,bus,4
3870,Kennedy St/Devonshire Rd,-37.78512935,144.83480586,bus,4
38700,Fishermans Dr/Warneet Rd,-38.21102568,145.34103663,bus,4
38703,Facey Rd/South Gippsland Hwy,-38.15279053,145.31624535,bus,4
38704,Rawlins Rd/South Gippsland Hwy,-38.14484579,145.31210319,bus,4
38705,Devon Rd/South Gippsland Hwy,-38.14088744,145.30631798,bus,4
38706,Jennifer St/South Gippsland Hwy,-38.13439683,145.2974431,bus,4
38707,Craig Rd/South Gippsland Hwy,-38.1322766,145.29478839,bus,4
38708,Saddleback Rd/Craig Rd,-38.14776672,145.29223673,bus,4
38709,Botanic Gardens Ret Village/Craig Rd,-38.13820388,145.29400005,bus,4
3871,K Wheelahan Gardens/Devonshire Rd,-37.78547178,144.83774812,bus,4
38710,Ballarto Rd/South Gippsland Hwy,-38.12819622,145.29058233,bus,4
38711,Earlston Cct/South Gippsland Hwy,-38.12517789,145.28938643,bus,4
3872,Cornwall Rd/Devonshire Rd,-37.78586271,144.84088203,bus,4
3873,Thomson St/Devonshire Rd,-37.78600933,144.84249016,bus,4
3874,Duke St/Devonshire Rd,-37.78633065,144.84527414,bus,4
3875,Caroline Chisholm College/Churchill Ave,-37.78674408,144.8501448,bus,4
3876,Braybrook Shops/Churchill Ave,-37.78631537,144.85282564,bus,4
3877,Skinner Reserve/Churchill Ave,-37.78554822,144.85671986,bus,4
3878,Melon St/Churchill Ave,-37.78592922,144.85983146,bus,4
3879,Christ The King PS/Churchill Ave,-37.78614276,144.86166481,bus,4
388,Beatty St/Oriel Rd,-37.75855204,145.03735447,bus,4
3880,Dobson Reserve/Churchill Ave,-37.78630163,144.86595242,bus,4
3881,Ballarat Rd/Churchill Ave,-37.78352746,144.86851888,bus,4
3882,Sunshine Harvester Primary School/Duke St,-37.7830727,144.84649286,bus,4
3883,Norge St/Duke St,-37.78089844,144.84685118,bus,4
3884,Ballarat Rd/Duke St,-37.77941646,144.84712127,bus,4
3885,Braybrook College/Ballarat Rd,-37.77925004,144.84985103,bus,4
3886,Butler St/Ballarat Rd,-37.77946124,144.851548,bus,4
3887,Errol St/Ballarat Rd,-37.77988729,144.85514624,bus,4
3888,Annesley St/Ballarat Rd,-37.78011073,144.85702455,bus,4
3889,Lacy St/Ballarat Rd,-37.78042228,144.85978595,bus,4
3890,Evans St/Ballarat Rd,-37.78071858,144.86220719,bus,4
3891,Ashley St/Ballarat Rd,-37.7814753,144.86567114,bus,4
3892,Churchill Ave/Ballarat Rd,-37.78248344,144.8680947,bus,4
3893,Omar St/Ballarat Rd,-37.78330401,144.87011494,bus,4
3894,Pullar St/Ballarat Rd,-37.78422097,144.87248445,bus,4
3896,Short St/Ballarat Rd,-37.78560809,144.87594199,bus,4
3897,Havelock St/Ballarat Rd,-37.78713594,144.87971357,bus,4
3898,Rosamond Rd/Ballarat Rd,-37.7883231,144.8825866,bus,4
3899,Eleanor St/Ballarat Rd,-37.78953987,144.88560651,bus,4
39,Martin St/Burgundy St,-37.75527461,145.05929096,bus,4
3900,Park St/Ballarat Rd,-37.79051077,144.88798624,bus,4
3901,Shepherd St/Gordon St,-37.79448543,144.88902003,bus,4
39011,Fairview Village Chapel/Sargeant St,-38.17535021,145.92871346,bus,4
3902,Barkly St/Gordon St,-37.79817737,144.88835844,bus,4
3903,Geelong Rd/Barkly St,-37.79876574,144.89152163,bus,4
3905,Western Region Health Centre/72 Paisley St,-37.80025595,144.89472741,bus,4
39057,Tarneit Rd/Heaths Rd,-37.87560535,144.66559909,bus,4
3906,Footscray Plaza SC/French St,-37.80109835,144.89698631,bus,4
3909,Foundry Rd/Hampshire Rd,-37.77966991,144.83293283,bus,4
391,Harrison St/Oriel Rd,-37.75332986,145.03926311,bus,4
3911,Westmoreland Rd/Ballarat Rd,-37.7775825,144.83507151,bus,4
3912,Victoria University/Ballarat Rd,-37.77785353,144.83756141,bus,4
3913,Northumberland Rd/Ballarat Rd,-37.77827495,144.84137533,bus,4
3914,Alford St/Ballarat Rd,-37.77854294,144.84370642,bus,4
3915,Halstead St/Ashley St,-37.78340233,144.8650934,bus,4
3916,Churchill Ave/Ashley St,-37.78600736,144.86463235,bus,4
3917,Suffolk St/Ashley St,-37.7893581,144.8640476,bus,4
3918,Essex St/Ashley St,-37.7918454,144.8635558,bus,4
3919,Alma St/Ashley St,-37.79379332,144.86313629,bus,4
392,Bell St/Oriel Rd,-37.75051753,145.03976865,bus,4
3920,Ashley St/Barkly St,-37.79576378,144.86296594,bus,4
3921,Berthandra Ct/Barkly St,-37.79615121,144.86644123,bus,4
3922,Rondell Ave/Barkly St,-37.79644085,144.86899948,bus,4
3923,Elphinstone St/Barkly St,-37.79673351,144.87172801,bus,4
3924,Argyle St/Barkly St,-37.7970521,144.87439904,bus,4
3925,Buxton St/Barkly St,-37.79739683,144.87752362,bus,4
3926,Summerhill Rd/Barkly St,-37.79780491,144.88116883,bus,4
3927,Eleanor St/Barkly St,-37.79810545,144.88435151,bus,4
3928,Adelaide St/Barkly St,-37.79838443,144.88734178,bus,4
3929,Buckley St/Nicholson St,-37.80383676,144.89894167,bus,4
393,The Mall/Oriel Rd,-37.74830265,145.04151817,bus,4
3930,Cowper St/Napier St,-37.80448355,144.90236477,bus,4
3931,Whitehall St/Napier St,-37.80515649,144.9047309,bus,4
3935,Footscray Rd,-37.80776187,144.92003651,bus,4
3939,Moonee Ponds Creek/386 Footscray Rd,-37.80984285,144.93741377,bus,4
3940,Williams Rd/Malvern Rd,-37.84799986,145.00282285,bus,4
3941,Lorne Rd/Malvern Rd,-37.84840354,145.00590318,bus,4
3942,Canterbury Rd/Malvern Rd,-37.8488708,145.00955008,bus,4
3943,Toorak Station/Orrong Rd,-37.84993512,145.01227179,bus,4
3944,Sydney St/Orrong Rd,-37.85228152,145.011936,bus,4
3945,High St/Orrong Rd,-37.85404242,145.01161592,bus,4
3946,Barnato Gr/Orrong Rd,-37.85741243,145.01105935,bus,4
3947,Dandenong Rd/Orrong Rd,-37.85978431,145.01063186,bus,4
3949,Alma Rd/Orrong Rd,-37.86349564,145.01000917,bus,4
3950,Whitehall Ct/Orrong Rd,-37.86569695,145.00962029,bus,4
3951,Inkerman Rd/Orrong Rd,-37.86743043,145.00927809,bus,4
3953,Balaclava Rd/Orrong Rd,-37.8702061,145.00874865,bus,4
3954,St Aubins Ave/Orrong Rd,-37.87362859,145.00809943,bus,4
3956,Merton St/Orrong Rd,-37.87545175,145.00773199,bus,4
3957,Glen Eira Rd/Orrong Rd,-37.87773353,145.00730669,bus,4
3958,Seymour Rd/Orrong Rd,-37.88011343,145.00682187,bus,4
3959,King St/Orrong Rd,-37.88322121,145.00621505,bus,4
39596,Cambridge Cres/Ballan Rd,-37.89616044,144.63763543,bus,4
396,Southern Rd/Oriel Rd,-37.74229212,145.04262989,bus,4
3960,Glen Huntly Rd/Orrong Rd,-37.88470304,145.00591356,bus,4
3961,Rowan St/Orrong Rd,-37.88667589,145.00587171,bus,4
39610,Western Ave/Mickleham Rd,-37.68388434,144.88299758,bus,4
39613,Walker St/Lonsdale St,-37.98743838,145.21405682,bus,4
3962,Hamilton St/Orrong Rd,-37.88851036,145.00564028,bus,4
3963,Riddell Pde/Orrong Rd,-37.88973174,145.00539127,bus,4
3964,Downshire Rd/Riddell Pde,-37.89094819,145.00591563,bus,4
39645,Shankland Bvd/Pascoe Vale Rd,-37.64344728,144.92861794,bus,4
3965,Burnett St/Mitcham Rd,-37.81206529,145.19336807,bus,4
39650,College Cres/Royal Pde,-37.79201084,144.95874812,bus,4
3966,Doncaster East Rd/Mitcham Rd,-37.80941134,145.19308062,bus,4
3967,Mullauna College/241 Mitcham Rd,-37.8073233,145.19208651,bus,4
3968,Chippewa Ave/Mitcham Rd,-37.80498429,145.19000816,bus,4
3969,Park Rd/Mitcham Rd,-37.80321199,145.18844993,bus,4
3970,Eastern Fwy/Mitcham Rd,-37.80100087,145.18473316,bus,4
3972,Mulsanne Way/Mitcham Rd,-37.79791002,145.18066339,bus,4
3973,Donvale Reserve/Mitcham Rd,-37.79459056,145.17755356,bus,4
3974,Shirvington Pl/Mitcham Rd,-37.79247775,145.17554995,bus,4
3975,Old Warrandyte Rd/Mitcham Rd,-37.79138936,145.17452058,bus,4
3976,Highfield Rd/Doncaster Rd,-37.78975514,145.16794021,bus,4
39765,Murray Pl/Whitehorse Rd,-37.81677849,145.22476655,bus,4
39767,Springvale Rd/Whitehorse Rd,-37.81856829,145.17501001,bus,4
3977,Pine Way/Doncaster Rd,-37.78938947,145.16471279,bus,4
3978,1039 Doncaster Rd,-37.78913347,145.16274318,bus,4
39789,Ferntree Gully Cemetery/Forest Rd,-37.8828953,145.29640619,bus,4
3979,Blackburn Rd/Doncaster Rd,-37.78898733,145.16146358,bus,4
39796,Ferntree Gully Rd/Burwood Hwy,-37.88186934,145.27423483,bus,4
3980,Doncaster Police Station/Doncaster Rd,-37.7885326,145.15773877,bus,4
3981,Major St/Doncaster Rd,-37.78803442,145.15354951,bus,4
3982,Dehnert St/Doncaster Rd,-37.7875336,145.14920139,bus,4
3983,Victoria St/Doncaster Rd,-37.78713861,145.14586133,bus,4
3984,D'Arcy St/Doncaster Rd,-37.78680671,145.14309887,bus,4
3985,Church Rd/Doncaster Rd,-37.78632047,145.13855749,bus,4
3986,Thiele St/Doncaster Rd,-37.78657269,145.13570092,bus,4
3987,Manningham Civic Centre/699 Doncaster Rd,-37.78724861,145.13172083,bus,4
3988,Council St/Doncaster Rd,-37.78723545,145.12862107,bus,4
3989,Doncaster Junction/Williamsons Rd,-37.78656385,145.12492477,bus,4
399,Corhampton Rd/Doncaster Rd,-37.79290869,145.06807309,bus,4
3990,Doncaster Junction/Doncaster Rd,-37.78716402,145.1258294,bus,4
3991,Beaconsfield St/Doncaster Rd,-37.78791018,145.12118878,bus,4
3992,Carawatha Rd/Doncaster Rd,-37.78777879,145.11691101,bus,4
3993,Pettys Lane/Doncaster Rd,-37.78748133,145.11409101,bus,4
3994,Golf Hill Ave/Doncaster Rd,-37.78753476,145.11011518,bus,4
3995,High St/Doncaster Rd,-37.78795678,145.1066523,bus,4
3996,Balwyn Rd/Doncaster Rd,-37.79442531,145.08534108,bus,4
3997,Walnut Rd/Doncaster Rd,-37.79291691,145.090127,bus,4
3998,Sylvander St/Doncaster Rd,-37.79202384,145.09285279,bus,4
3999,Greythorn SC/Doncaster Rd,-37.79097681,145.0960935,bus,4
4,Braeside Park/Howard Rd,-37.98733664,145.12023466,bus,4
40,Austin Hospital/Burgundy St,-37.75554058,145.06121362,bus,4
400,Waterdale Rd/Dougharty Rd,-37.73440207,145.04887451,bus,4
4000,Gardenia Rd/Doncaster Rd,-37.78960957,145.10015995,bus,4
40004,RJ Rowley Recreation Reserve/Melbourne Rd,-38.37441685,144.81144498,bus,4
40005,Melbourne Rd/Canterbury Jetty Rd,-38.37912072,144.78555866,bus,4
40006,Blairgowrie Hall/William Rd,-38.3638922,144.78411168,bus,4
40007,Blairgowrie SC/St Johns Wood Rd,-38.36167831,144.78044836,bus,4
40008,St Johns Wood Rd/Melbourne Rd,-38.36835597,144.77051576,bus,4
40009,Hughes Rd/Melbourne Rd,-38.35748742,144.75673928,bus,4
4001,Cityview Rd/Doncaster Rd,-37.79388804,145.07835931,bus,4
40010,Ferry Terminal/Esplanade,-38.33725708,144.74400111,bus,4
40011,St Pauls Rd/Melbourne Rd,-38.34783438,144.74252866,bus,4
40012,Ivanhoe St/Melbourne Rd,-38.35254964,144.749225,bus,4
40013,Mission St/Melbourne Rd,-38.35468914,144.75224839,bus,4
40014,Derrick St/Melbourne Rd,-38.35857458,144.75798742,bus,4
40015,Stringer Rd/Melbourne Rd,-38.3619926,144.76144113,bus,4
40016,Whitehead St/St Johns Wood Rd,-38.36549151,144.77530753,bus,4
40017,Blairgowrie SC/St Johns Wood Rd,-38.36154258,144.78041817,bus,4
40018,Kooringal Rd/Kennedy St,-38.36581413,144.78329769,bus,4
40019,Adelaide St/Grant St,-38.36723789,144.78473067,bus,4
4002,Macedon Ave/Doncaster Rd,-37.79286059,145.07228756,bus,4
40020,Fern Gr/Canterbury Jetty Rd,-38.37269672,144.78702507,bus,4
40021,Holden Rd/Canterbury Jetty Rd,-38.37623347,144.78631062,bus,4
40022,Melbourne Rd/Canterbury Jetty Rd,-38.37932187,144.78571279,bus,4
40023,Doe St/Melbourne Rd,-38.37960185,144.7919544,bus,4
40024,Hogan Dr/Melbourne Rd,-38.37928698,144.79581021,bus,4
40025,Thomson Tce/Melbourne Rd,-38.37851294,144.8006529,bus,4
40026,Peninsula Ave/Melbourne Rd,-38.37656188,144.80809512,bus,4
40027,Timmins Cres/Dundas St,-38.37818659,144.81644816,bus,4
40028,Avon Rd Shops/Dundas St,-38.40196243,144.81238913,bus,4
40029,Browns Rd/Dundas St,-38.39453351,144.81603652,bus,4
40031,Killara PS/Phillip Dr,-37.56363684,144.70363005,bus,4
40032,Leonard St/Field St,-38.37680411,144.84300051,bus,4
40033,Keith St/Alma St,-38.37700802,144.85164828,bus,4
40034,Raymond St/Morris St,-38.37512789,144.85280278,bus,4
40035,Darvall St/Yolland St,-38.37044938,144.8566381,bus,4
40036,Tootgarook Senior Citizens/Barry St,-38.37075946,144.85979946,bus,4
40037,Truemans Rd/Broadway,-38.37167693,144.86168391,bus,4
40038,Nerrin St/Broadway,-38.37048892,144.86720145,bus,4
40039,Hakea Ave/Cootamundra Ave,-38.37024048,144.87485457,bus,4
40040,47 Village Glen Dr/47 Village Glen Dr,-38.36882276,144.87816949,bus,4
40041,Village Glen Croquet Club/Village Glen Dr,-38.37180212,144.87699507,bus,4
40042,Eastbourne Rd/Mirriam Ave,-38.36701201,144.87968739,bus,4
40043,Mirriam Ave/Johnson St,-38.36490384,144.88020672,bus,4
40044,Rosebud Hospital/Braidwood St,-38.36443239,144.88453522,bus,4
40045,Coorabong Ave/Boneo Rd,-38.36513823,144.88969927,bus,4
4006,Wetherby Rd/Eastern Fwy,-37.79790156,145.14259394,bus,4
40068,Warranilla Ave/The Drive,-38.36378412,144.89056263,bus,4
40069,The Cresent/Warranilla Ave,-38.36388848,144.89235645,bus,4
4007,Eastern Fwy/Blackburn Rd,-37.79897705,145.16001204,bus,4
40070,McCombe St/Thomas St,-38.3612318,144.89444774,bus,4
40073,Swans Way/Eliza St,-38.37182789,144.86898206,bus,4
40074,Plain St/Alma St,-38.37701494,144.84711512,bus,4
40075,Shirlow Ave/Field St,-38.37629481,144.83688019,bus,4
40076,Waratah St/Government Rd,-38.37502051,144.83277451,bus,4
40077,Ozone St/Bimble St,-38.37340607,144.82831286,bus,4
4009,Avocet St/Blackburn Rd,-37.79576068,145.16064833,bus,4
401,Beatrice Ave/Waterdale Rd,-37.73079378,145.04975216,bus,4
4010,Roger St/Blackburn Rd,-37.79377493,145.16102692,bus,4
40107,Rosebud Plaza/McCombe St,-38.36077289,144.89197761,bus,4
4011,Beverley St/Blackburn Rd,-37.79194179,145.16136764,bus,4
40118,Agriculture Victoria/475 Mickleham Rd,-37.66445684,144.88461533,bus,4
40119,Agriculture Victoria/475 Mickleham Rd,-37.66431062,144.88500492,bus,4
4012,Doncaster Rd/Blackburn Rd,-37.78975749,145.16172839,bus,4
4013,Leura St/Blackburn Rd,-37.78715262,145.16228124,bus,4
4014,May St/Blackburn Rd,-37.78412381,145.16281047,bus,4
40140,John St/Holdsworth Rd,-36.73130422,144.29275259,bus,4
40141,Riley Reserve/Neerim Rd,-37.89105045,145.07152591,bus,4
40142,Emily St/Neerim Rd,-37.8901407,145.06496566,bus,4
40143,Ames Ave/Neerim Rd,-37.88980363,145.06200658,bus,4
40144,Koornang Rd/Neerim Rd,-37.88928615,145.05740346,bus,4
40145,Koornang Rd/Neerim Rd,-37.88920621,145.05747378,bus,4
40146,Hewitts Rd/Neerim Rd,-37.88978559,145.06255288,bus,4
40147,Murrumbeena Rd/Neerim Rd,-37.89021213,145.06602132,bus,4
40149,Springthorpe Gardens/Neerim Rd,-37.89097869,145.07209636,bus,4
4015,George St/Blackburn Rd,-37.78203824,145.16314598,bus,4
40151,Beamish St/Duncans Rd,-37.9031948,144.6645454,bus,4
40153,Jorgensen Ave/Yan Yean Rd,-37.62015333,145.13562837,bus,4
40154,Walling Way/Serle St,-37.61357778,145.13071716,bus,4
40155,Gertonia Ave/Scoresby Rd,-37.8643987,145.26468437,bus,4
40157,Hutchins Ct/Highfield Ave,-37.77363249,145.24670116,bus,4
40158,Lombardo Cl/Old Warrandyte Rd,-37.78546057,145.23671271,bus,4
40159,Collins Pl/Old Warrandyte Rd,-37.78273783,145.23724298,bus,4
4016,Andersons Creek Rd/Blackburn Rd,-37.77664618,145.16411965,bus,4
40160,Watergardens SC/Watergardens Circuit Rd,-37.69727887,144.7736038,bus,4
40162,Watergardens SC/Watergardens Circuit Rd,-37.69695977,144.77388553,bus,4
40164,Werribee Sec Col/Duncans Rd,-37.90560029,144.66951893,bus,4
40165,Bannon Ave/Phillip Dr,-37.56295838,144.70118298,bus,4
40166,Latona Ave/Christie St,-37.89375692,145.24261555,bus,4
40168,Ferntree Gully Rd/Borg Cres,-37.89840871,145.22650331,bus,4
